PIVlab by W.Th. & E.J.S., ASCII chart output - 10-May-2020
FRAME: 65, filenames: A: bg_subtracted_PulsatileFlow_Re1000_025Hz_065.TIF & B: bg_subtracted_PulsatileFlow_Re1000_025Hz_066.TIF, conversion factor xy (px -> m): 3.0456e-05, conversion factor uv (px/frame -> m/s): 0.0030456
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.00060911539,0.003989705805,0.01495602019,0.001117218377,1.578523193,0.01499769038,0.2698905339,0,-0.2698905339,1.578523193,4.272074335
0.00060911539,0.004476998117,0.01450566129,0.0007983750596,0.2551431461,0.0145276155,-1.153458775,0,-0.9263311372,-0.1804201118,3.150315889
0.00060911539,0.004964290429,0.01438029685,0.0006430641166,-0.902099221,0.01439466808,0.1168444241,0,-1.301340811,-0.3474309239,2.560470735
0.00060911539,0.005451582741,0.01431111393,0.001024612867,-4.003551013,0.01434774594,-0.4820918735,0,-0.2255220774,1.428590055,4.095138434
0.00060911539,0.005938875053,0.01622130131,-0.000287996498,-2.490419039,0.01622385768,-1.780226471,0,1.659258967,3.118223764,-1.017134821
0.00060911539,0.006426167365,0.01633322012,-0.001362364273,-1.965145494,0.01638993947,1.192355097,0,2.144071759,2.877376352,-4.768040214
0.00060911539,0.006913459677,0.01822369128,-0.001109094401,-7.222295335,0.01825740985,3.674906243,0,4.152238024,2.637588943,-3.482727167
0.00060911539,0.007400751989,0.02187594278,-0.0008568875273,-9.448215417,0.02189271862,2.164520294,0,6.566868236,2.780404962,-2.24314686
0.00060911539,0.007888044301,0.02602771842,-0.001409210265,-7.2680633,0.02606583971,-1.26803258,0,7.866720115,-0.2500253589,-3.099120772
0.00060911539,0.008375336613,0.02925100638,-0.00135295462,-3.782675615,0.02928227895,-1.704654775,0,4.486810375,-1.615671251,-2.648229577
0.00060911539,0.008862628925,0.03005737537,-0.001452571253,-1.669754013,0.03009245383,0.5404041456,0,3.721669952,1.503464459,-2.766758617
0.00060911539,0.009349921237,0.03187820583,-0.001822246506,-3.604025685,0.03193024568,1.734071854,0,5.854686576,1.428532592,-3.271625057
0.00060911539,0.009837213549,0.03466653314,-0.001303684319,-4.810489328,0.03469103793,1.213353914,0,6.265525142,-2.410681099,-2.153674447
0.00060911539,0.01032450586,0.03727546253,-5.628210585e-05,-4.259205776,0.03727550502,0.3023303912,0,2.444984682,-2.254599266,-0.08651065494
0.00060911539,0.01081179817,0.03793343361,-5.771215495e-05,-1.110780906,0.03793347751,0.9524436629,0,0.7296439891,0.7677445729,-0.08717007767
0.00060911539,0.01129909049,0.03817228743,3.372034075e-05,-2.164576799,0.03817230233,2.075132677,0,0.889237234,2.798674358,0.05061349046
0.00060911539,0.0117863828,0.03942153371,-0.0004102884535,-3.745153859,0.03942366873,1.165860612,0,3.97921898,1.99569427,-0.5962971457
0.00060911539,0.01227367511,0.04193631493,-0.0003706512211,-6.710575592,0.04193795289,-0.413244526,0,4.585221569,-0.2954473592,-0.5063916014
0.00060911539,0.01276096742,0.04492588882,-0.0004676901072,-4.59654649,0.04492832314,-3.518402081,0,3.170213101,-2.054356422,-0.5964423189
0.00060911539,0.01324825973,0.04572099717,-0.001084069415,0.09061361345,0.0457338473,-4.168019704,0,-0.9240320595,-3.461042128,-1.358259231
0.00060911539,0.01373555205,0.04443145979,-0.0008121948448,1.043079025,0.04443888252,-1.242606313,0,-2.779547534,-0.7898650386,-1.047234432
0.00060911539,0.01422284436,0.04385826064,-0.001304686758,1.872813415,0.04387766213,0.4145802638,0,-0.6276249136,0.8660306347,-1.70392088
0.00060911539,0.01471013667,0.04321301541,-0.00103218314,-1.110207654,0.04322534098,2.053946078,0,0.4194030967,0.3997953528,-1.3683029
0.00060911539,0.01519742898,0.0446036282,-0.0004986318264,-2.705682675,0.04460641526,-2.109402669,0,-1.956684659,-2.405154352,-0.6404929437
0.00060911539,0.01568472129,0.04357799639,-0.0008880656182,2.490761473,0.04358704429,-2.14468427,0,-3.25778102,-1.942807896,-1.167455462
0.00060911539,0.01617201361,0.04180240763,-0.0005970046314,4.55177119,0.0418066705,-2.358159836,0,-4.230924135,-2.201921754,-0.8182189105
0.00060911539,0.01665930592,0.03929825648,-0.0009641992344,4.805881366,0.03931008321,0.3613473557,0,-2.81907759,0.240953393,-1.40549404
0.00060911539,0.01714659823,0.03808682376,-0.000538337579,1.832306316,0.03809062813,-0.8312697529,0,-1.952222687,-1.952904037,-0.8097923208
0.00060911539,0.01763389054,0.03745408459,-0.0004176354709,3.653594277,0.03745641296,-1.648956997,0,-3.650713839,-2.068235832,-0.6388557739
0.00060911539,0.01812118285,0.03452749057,-0.0003340262264,4.55620523,0.03452910625,-0.6775375445,0,-9.01260613,0.8174285186,-0.5542741648
0.00060911539,0.01860847517,0.03084210713,-0.00114612094,10.12171963,0.03086339524,-2.420577842,0,-5.087978307,-2.236965141,-2.12818436
0.00060911539,0.01909576748,0.02711592169,-0.0004234992841,7.789317098,0.02711922862,-0.08415042333,0,-6.307487344,-2.30910075,-0.8947786929
0.00060911539,0.01958305979,0.0239728427,-6.191975144e-05,6.370892226,0.02397292267,0.02120558507,0,-5.920958037,-1.23786277,-0.1479896473
0.00060911539,0.0200703521,0.02112619756,0.0001900350456,5.828865347,0.02112705225,-0.03884719454,0,-5.404779869,-0.8609057159,0.5153749219
0.00060911539,0.02055764441,0.01849877375,0.0003386630461,5.745777706,0.0185018735,-0.1286017771,0,-4.83266065,-0.2820590312,1.048815241
0.00060911539,0.02104493673,0.01597140587,0.0002648135857,5.829275288,0.01597360109,0.7432939059,0,-5.516796823,1.202634413,0.949904522
0.00060911539,0.02153222904,0.01296992004,0.0001148299484,6.990555531,0.01297042836,1.515607487,0,-7.119613583,2.0666582,0.5072582937
0.00060911539,0.02201952135,0.009095628943,-3.709190458e-06,7.015523815,0.009095629699,-1.584190864,0,-7.43898326,-1.3093989,-0.02336517334
0.00060911539,0.02250681366,0.005926349869,-1.907406327e-05,6.472324976,0.005926380564,-6.535387218,0,-6.535387218,-6.472324976,-0.1844068565
0.001096407702,0.003989705805,0.01540637909,0.001436061694,2.367274937,0.01547316353,-6.237456827,0,-2.663431404,-2.949003518,5.325275381
0.001096407702,0.004476998117,0.01418066682,0.0006348426856,0.4952040526,0.01419487009,-3.43634292,0,-1.725770344,-0.7072679113,2.563316391
0.001096407702,0.004964290429,0.01432411534,0.0001062044228,-1.899708242,0.01432450905,-0.848721549,28.69852325,-1.158761297,0.4659456524,0.4248048518
0.001096407702,0.005451582741,0.01454172457,-5.784534512e-06,-3.970479548,0.01454172573,-0.3104225228,90.33997075,0.5918412837,0.9141194261,-0.02279161559
0.001096407702,0.005938875053,0.0165472992,-0.0004905054546,-3.018883301,0.01655456754,-2.788886202,0,2.692411339,-0.09443564495,-1.697900357
0.001096407702,0.006426167365,0.01732479454,-0.001318769576,-3.097104351,0.01737491465,-0.2514973456,0,3.499361849,2.552972529,-4.352980738
0.001096407702,0.006913459677,0.01976170647,-0.001857102064,-6.244520726,0.01984877504,1.31667243,57.76159849,5.567609537,1.809491854,-5.368591645
0.001096407702,0.007400751989,0.02308075481,-0.001558916692,-6.569384624,0.02313334096,1.134860435,77.53479412,5.530422467,-0.08361196028,-3.863993893
0.001096407702,0.007888044301,0.02565784944,-0.001263349833,-4.982567955,0.02568893324,-0.5841399331,0,6.019589819,-1.358873682,-2.818872324
