PIVlab by W.Th. & E.J.S., ASCII chart output - 10-May-2020
FRAME: 106, filenames: A: bg_subtracted_PulsatileFlow_Re1000_025Hz_106.TIF & B: bg_subtracted_PulsatileFlow_Re1000_025Hz_107.TIF, conversion factor xy (px -> m): 3.0456e-05, conversion factor uv (px/frame -> m/s): 0.0030456
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.00060911539,0.003989705805,0.02421143218,-0.001965356114,-13.0783842,0.02429106981,46.87463503,0,26.59932056,42.68794981,-4.640793193
0.00060911539,0.004476998117,0.03387875242,-0.0009452863531,-9.871684153,0.03389193757,21.9874177,0,9.90389325,17.81683702,-1.598254539
0.00060911539,0.004964290429,0.03384791901,6.693578511e-05,2.776747159,0.0338479852,1.753808985,0,1.823551591,-0.1005177651,0.1133048382
0.00060911539,0.005451582741,0.03341426755,-4.168718363e-05,-1.082884358,0.03341429355,-3.996669291,0,0.9454028258,-3.619587433,-0.07148139456
0.00060911539,0.005938875053,0.03483628776,-0.0001168133056,-3.292435992,0.03483648361,-6.525129502,0,0.7029876415,-4.843322713,-0.1921239244
0.00060911539,0.006426167365,0.03536120677,-0.000861218702,-1.398316525,0.03537169266,-2.537166997,0,2.312329664,-1.044892269,-1.39515725
0.00060911539,0.006913459677,0.03664445712,-0.0008439873083,-3.213170155,0.0366541751,0.1406136341,0,3.71496985,-1.73334857,-1.319390891
0.00060911539,0.007400751989,0.03873723613,5.194867289e-05,-6.016659207,0.03873727096,1.150585311,0,3.083226948,-2.612686178,0.07683661048
0.00060911539,0.007888044301,0.04107876169,0.0009898259562,-5.931469543,0.04109068528,0.6957091836,0,1.968906991,0.2077092054,1.380321004
0.00060911539,0.008375336613,0.04258702888,0.0002897473106,-5.071603884,0.04258801454,-0.1046905132,0,1.867580607,3.438917721,0.3898145118
0.00060911539,0.008862628925,0.04446017294,-0.0007369470933,-3.742906093,0.04446628013,0.439989792,0,1.867089677,3.715956412,-0.9496160062
0.00060911539,0.009349921237,0.04532073669,-0.001306606038,-5.214774588,0.04533956763,4.433275886,0,4.789463867,3.892859928,-1.65139152
0.00060911539,0.009837213549,0.04933516143,-0.0004736065514,-6.095960578,0.04933743463,1.406372177,0,5.965104189,-0.8886140528,-0.5500098152
0.00060911539,0.01032450586,0.05119800082,-0.0001882768921,-4.295281241,0.05119834701,0.7892896354,0,3.236765801,-0.351191359,-0.2107000761
0.00060911539,0.01081179817,0.05300547005,8.214106925e-05,-6.264732569,0.05300553369,3.382051959,0,2.528736087,1.957484156,0.08878956872
