PIVlab by W.Th. & E.J.S., ASCII chart output - 10-May-2020
FRAME: 305, filenames: A: bg_subtracted_PulsatileFlow_Re1000_025Hz_305.TIF & B: bg_subtracted_PulsatileFlow_Re1000_025Hz_306.TIF, conversion factor xy (px -> m): 3.0456e-05, conversion factor uv (px/frame -> m/s): 0.0030456
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.00060911539,0.003989705805,-0.002103619531,0.0008614782917,0.03928508749,0.002273182786,-1.64785909,0,1.64785909,0.03928508749,157.7298252
0.00060911539,0.004476998117,-0.001711696659,0.0004504120981,-3.344312705,0.001769965115,-4.515430615,0,2.217758401,-3.391563589,165.2575138
0.00060911539,0.004964290429,0.0006067349573,0.0003138265302,-8.386384257,0.0006830917944,-2.314424922,0,5.648382728,-1.853598934,27.34973453
0.00060911539,0.005451582741,0.005127337395,0.0002258551369,-13.26142045,0.005132309354,-1.251261863,0,6.68451405,0.03507126334,2.522203086
0.00060911539,0.005938875053,0.0103262355,-0.0003129937129,-11.41829691,0.01033097791,1.088045059,0,12.56194493,3.661378124,-1.736134129
0.00060911539,0.006426167365,0.01681272488,-0.001028110282,-11.10904456,0.01684413039,-0.5864025111,0,12.01150021,1.720594393,-3.499320881
0.00060911539,0.006913459677,0.02159269921,-0.001437175568,-9.628707235,0.02164047441,1.635915626,0,10.14197875,2.393031792,-3.807899165
0.00060911539,0.007400751989,0.02644682817,-0.001397047169,-8.482283656,0.0264837018,1.525632034,0,10.57240513,0.2987930589,-3.023824882
0.00060911539,0.007888044301,0.03087790257,-0.0008393463673,-8.349595824,0.03088930833,-3.290731046,0,6.653030158,-4.268253582,-1.557073532
0.00060911539,0.008375336613,0.03375749247,-0.000920707952,-5.970706242,0.03377004591,-4.746228312,0,5.249589198,-5.425595601,-1.562308134
0.00060911539,0.008862628925,0.03634546627,-0.0005082959103,-5.403911177,0.03634902039,-1.855065797,0,5.394278708,-2.620233435,-0.8012364385
0.00060911539,0.009349921237,0.03901936738,-0.0005478476447,-4.814596937,0.03902321319,-0.1304717919,0,4.804233996,0.1199995368,-0.8044029819
0.00060911539,0.009837213549,0.04103264864,-0.0006303486632,-3.438664077,0.0410374901,1.03728751,0,3.760977134,0.4239185432,-0.880115677
0.00060911539,0.01032450586,0.04252769719,-0.0002489576628,-3.590292214,0.04252842589,1.834832535,0,3.8792715,0.6505873714,-0.3354063671
0.00060911539,0.01081179817,0.04467250961,-5.327509939e-05,-4.534352369,0.04467254138,1.393006382,0,2.791654698,0.9261648341,-0.06832920129
0.00060911539,0.01129909049,0.04609760412,-2.146936568e-05,-4.04510263,0.04609760912,-0.8687311253,0,0.659077794,-0.7313590402,-0.02668476979
0.00060911539,0.0117863828,0.04696482056,-0.0001202154604,-3.006512017,0.04696497442,-0.840512499,0,1.794956472,0.7311536397,-0.1466592097
0.00060911539,0.01227367511,0.0484373228,-0.0007873301922,-1.781035427,0.04844372125,-2.248298166,0,1.764685673,-0.6226787991,-0.9312390153
0.00060911539,0.01276096742,0.0486926232,-0.0009123672801,-0.6646201063,0.04870117009,1.235452834,0,2.16010365,-0.6114858751,-1.073441411
0.00060911539,0.01324825973,0.04981378897,0.0001126688415,-3.11135025,0.04981391639,1.39351021,0,0.9371298433,-2.4583199,0.1295913888
0.00060911539,0.01373555205,0.05066541642,0.0009645999195,-2.998588881,0.05067459792,-0.2407926988,0,-0.8423517328,-0.9300270904,1.090701154
0.00060911539,0.01422284436,0.05086450675,0.0004485274617,-1.040832982,0.05086648429,-0.1696641163,0,-0.1965173848,1.668021808,0.5052258662
0.00060911539,0.01471013667,0.05107684492,6.910969657e-05,1.536221293,0.05107689167,-1.417912433,0,-1.46042826,0.293403416,0.0775241996
0.00060911539,0.01519742898,0.04940426246,-0.000385383595,2.606039481,0.04940576556,1.204650976,0,-3.080923295,0.2222105549,-0.4469332105
0.00060911539,0.01568472129,0.04830563168,0.0005478453606,-1.5619052,0.0483087382,1.183464328,0,-5.531368803,-0.858685249,0.6497768522
0.00060911539,0.01617201361,0.04746997337,0.000609740194,0.4173659787,0.04747388919,-0.6164864883,0,-3.724611562,1.527495452,0.7359097997
0.00060911539,0.01665930592,0.04628727787,-0.0004969005562,2.727298215,0.04628994494,-1.152037784,0,-2.454697745,0.5833535641,-0.6150547714
0.00060911539,0.01714659823,0.04494482658,-0.0002359026683,3.385928204,0.04494544566,-0.2060736297,0,-4.757587992,-0.05217931862,-0.3007265614
0.00060911539,0.01763389054,0.04231900503,-0.0005718920708,5.626085376,0.04232286908,1.615706996,0,-4.141829128,1.762946228,-0.7742386077
0.00060911539,0.01812118285,0.04018499693,-0.0003076512139,5.864253523,0.04018617459,-0.7785865901,0,-4.114917461,-1.757364272,-0.4386406143
0.00060911539,0.01860847517,0.03745623173,-9.494123143e-05,7.429319271,0.03745635206,-1.991708251,0,-7.053204481,-0.8858052031,-0.1452287099
0.00060911539,0.01909576748,0.03312777445,-0.0008465492672,9.805082894,0.03313858907,-1.29144148,0,-4.08549387,2.059884941,-1.46382144
0.00060911539,0.01958305979,0.03068746047,-0.001728016831,15.34413688,0.03073607444,-7.79885963,0,-5.160304679,-7.138207159,-3.222932831
0.00060911539,0.0200703521,0.02313611772,-0.001168480137,13.89470057,0.02316560573,-5.97534161,0,-8.865604016,-9.294781497,-2.891243272
0.00060911539,0.02055764441,0.01959653902,-0.0001104792947,6.060408329,0.01959685044,-3.563727883,0,-3.397856291,-6.574818104,-0.3230126625
0.00060911539,0.02104493673,0.01852717808,0.0002988009788,0.2337943474,0.01852958741,-3.736877209,0,0.2905107561,-5.154538861,0.9239696854
0.00060911539,0.02153222904,0.01962417649,0.0005803363292,-3.210089693,0.01963275562,-1.592883321,0,3.412396036,-2.647239249,1.693886848
0.00060911539,0.02201952135,0.02175426447,0.0008125805167,-0.07724089303,0.02176943521,7.712638518,0,1.158863364,7.300246997,2.139157571
0.00060911539,0.02250681366,0.02022652059,0.0007812915469,3.070959393,0.02024160448,-3.199379107,0,-3.199379107,-3.070959393,2.212069256
0.001096407702,0.003989705805,-0.002495542404,0.001272544485,1.646812888,0.002801267812,-0.2198060679,0,-3.04303331,4.281036592,152.9817371
0.001096407702,0.004476998117,-0.003638205402,0.0001759314724,-3.313610358,0.003642456648,-3.99610114,0,0.9687358209,-0.6596612607,177.2315239
0.001096407702,0.004964290429,-0.0004087880334,-0.0003532770175,-10.08442947,0.000540289096,-5.219536172,96.58066377,7.295739323,-2.033534136,-139.1662314
0.001096407702,0.005451582741,0.00483101723,-0.001376582826,-12.43865232,0.00502331641,1.260050406,66.11807523,11.96600571,0.6055587542,-15.90473193
0.001096407702,0.005938875053,0.0114834142,-3.434826744e-05,-12.60952999,0.01148346557,1.436540417,0,12.54590309,0.2701924551,-0.1713780288
0.001096407702,0.006426167365,0.01708906637,-0.0008082304312,-11.32368363,0.0171081684,-1.126230658,0,11.43662325,1.4959545,-2.707796314
0.001096407702,0.006913459677,0.02257433676,-0.001312118936,-9.619686066,0.02261243765,0.8851414663,0,10.49611653,1.048424719,-3.326537863
0.001096407702,0.007400751989,0.02689134233,-0.0008877971048,-6.19033209,0.02690599331,-0.6769516795,0,7.070390678,-0.7988720634,-1.890889564
