PIVlab by W.Th. & E.J.S., ASCII chart output - 10-May-2020
FRAME: 322, filenames: A: bg_subtracted_PulsatileFlow_Re1000_025Hz_322.TIF & B: bg_subtracted_PulsatileFlow_Re1000_025Hz_323.TIF, conversion factor xy (px -> m): 3.0456e-05, conversion factor uv (px/frame -> m/s): 0.0030456
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.00060911539,0.003989705805,-0.005920613386,-0.001038778658,5.018655068,0.006011050155,1.556873022,0,-1.556873022,5.018655068,-170.0486734
0.00060911539,0.004476998117,-0.007522715528,-0.001882228547,2.425072442,0.007754613673,5.271404816,0,5.398450663,-0.8419057923,-165.9526485
0.00060911539,0.004964290429,-0.004471709038,0.001940190602,-10.15897887,0.004874476514,1.450054638,0,7.622173273,-4.600267924,156.5448833
0.00060911539,0.005451582741,0.001141903211,0.001066047123,-12.06104794,0.001562177778,-1.389162602,0,12.4314636,1.00472764,43.03232672
0.00060911539,0.005938875053,0.007463303537,0.0007736662916,-13.13350271,0.007503296556,-5.1946761,0,11.41397512,-2.025606917,5.918297092
0.00060911539,0.006426167365,0.01310370044,-0.0004782159255,-7.283562671,0.01311242371,-4.528443645,0,11.448526,-0.9715927425,-2.090066071
0.00060911539,0.006913459677,0.01659130633,-0.0009595598082,-6.368596011,0.01661903128,-0.4684621941,0,9.025243099,-0.07296472872,-3.310019682
0.00060911539,0.007400751989,0.02060499989,-0.0006709387999,-7.984844168,0.02061592053,0.8593381974,0,8.215792212,1.153258776,-1.865002862
0.00060911539,0.007888044301,0.02448575189,-0.001102785046,-5.740940051,0.02451057283,1.31805318,0,9.523257376,1.408108309,-2.578734748
0.00060911539,0.008375336613,0.02804312595,-0.0007148219718,-6.236748769,0.02805223491,0.8541769079,0,5.697357112,0.2952407692,-1.46015873
0.00060911539,0.008862628925,0.03030114994,-0.0008304197632,-4.421667039,0.03031252686,-0.1577143992,0,4.595415727,-0.6717102299,-1.569829572
0.00060911539,0.009349921237,0.03243708105,-0.0004643557551,-5.383200095,0.03244040465,1.061971932,0,3.534702132,-1.364718188,-0.8201665143
0.00060911539,0.009837213549,0.03464677513,0.0003520876761,-5.73799115,0.03464856408,0.4650656908,0,3.385243219,-2.012938394,0.5822314889
0.00060911539,0.01032450586,0.03688276302,0.0007431565847,-6.527028721,0.03689024925,-0.960240751,0,1.898704121,-0.5940671308,1.154305465
0.00060911539,0.01081179817,0.03875256997,0.0001736540861,-5.231883204,0.03875295905,-1.545183624,0,0.8472326466,0.9576265674,0.2567463174
0.00060911539,0.01129909049,0.03984506944,-0.0004764435799,-3.254836412,0.03984791785,0.1233369695,0,1.955140105,1.962632447,-0.6850761153
0.00060911539,0.0117863828,0.04129135147,-0.0007226204598,-2.544548658,0.04129767411,-1.27116305,0,3.586869932,-0.9100056223,-1.002604057
0.00060911539,0.01227367511,0.04283286258,-0.0006524328177,-2.949166148,0.04283783124,-1.802184134,0,3.18140565,-2.965820293,-0.8726653784
0.00060911539,0.01276096742,0.04427873198,-0.0001555895055,-0.5695979934,0.04427900534,-1.112135164,0,2.096008304,-3.965600771,-0.2013288302
0.00060911539,0.01324825973,0.04413179204,0.0007380390353,-0.2054877555,0.04413796291,-0.4149483427,0,-0.09937244863,-2.370010509,0.9580979691
0.00060911539,0.01373555205,0.04433044115,0.0007970972576,-1.615999452,0.0443376068,-1.363527062,0,-0.3229629726,-1.003701307,1.030113543
0.00060911539,0.01422284436,0.04476187877,0.0005626987111,-2.644880702,0.04476541546,-1.254961454,0,0.3021704851,1.561672647,0.7202236376
0.00060911539,0.01471013667,0.04576651654,-0.0005754268856,1.208103994,0.04577013384,-2.186062454,0,1.957863526,-1.213537913,-0.7203474793
0.00060911539,0.01519742898,0.04512723083,8.879497907e-05,2.659564854,0.04512731819,-1.247496724,0,-0.8524913035,-4.991139592,0.1127383818
0.00060911539,0.01568472129,0.04405511857,0.001248821503,1.302972515,0.04407281506,-2.215071452,0,-4.984563137,-0.1891035659,1.623717016
0.00060911539,0.01617201361,0.04206336304,-0.0008984435964,-9.973439909,0.04207295701,-1.109876132,0,12.97189695,3.826481684,-1.223611151
0.00060911539,0.01665930592,0.05523620482,-0.00115662771,-0.2295340376,0.05524831319,56.75189162,0,-2.710732141,56.34142686,-1.199579212
0.00060911539,0.01714659823,0.04085429428,-0.0006984272724,19.41522274,0.04086026385,-0.001670755045,0,-16.90479666,-0.1660711119,-0.9794083575
0.00060911539,0.01763389054,0.03753773859,-0.00107651668,6.431210495,0.03755317173,1.882381008,0,-9.157642534,2.070962128,-1.642692491
0.00060911539,0.01812118285,0.03325796605,-0.0007903214027,5.680993661,0.03326735507,-0.1830891325,0,-10.02749822,-3.530976309,-1.361284695
0.00060911539,0.01860847517,0.02988311127,0.0005548830022,4.883876573,0.02988826248,-0.2095207077,0,-10.16939729,-0.7270656541,1.063771464
0.00060911539,0.01909576748,0.02592262142,-0.0005381257291,10.36548728,0.02592820628,2.823986318,0,-8.817333924,2.215205799,-1.189227929
0.00060911539,0.01958305979,0.02053546997,0.0008515370686,9.891441193,0.02055311758,6.637123633,0,-11.6906248,2.456019788,2.374503471
0.00060911539,0.0200703521,0.01540584659,0.00149929403,6.285511106,0.01547863016,12.83722856,0,-9.554819353,12.02870875,5.558509873
0.00060911539,0.02055764441,0.01281659872,0.001245522555,14.30109766,0.01287697671,21.44633347,0,-17.49469741,20.89109107,5.550598839
0.00060911539,0.02104493673,-8.799990098e-05,0.001769859384,6.577166544,0.001772045773,55.90012319,0,-15.0538145,55.70825302,92.84648268
0.00060911539,0.02153222904,0.002275987953,0.001339019416,-11.56283873,0.00264066169,-14.99370958,0,12.11197986,-12.95083709,30.46934088
0.00060911539,0.02201952135,0.01144855718,0.0007743833234,4.056724011,0.01147471704,43.61420323,0,-3.266631867,46.32669236,3.869606886
0.00060911539,0.02250681366,-0.001292627064,1.724431721e-05,26.20559619,0.001292742083,-1.050717105,0,-26.08820748,2.056818095,179.2356898
0.001096407702,0.003989705805,-0.004318511243,-0.0001953287699,5.866679847,0.004322926403,5.91813284,0,-2.854877308,5.018173827,-177.4102437
