PIVlab by W.Th. & E.J.S., ASCII chart output - 10-May-2020
FRAME: 303, filenames: A: bg_subtracted_PulsatileFlow_Re1000_025Hz_303.TIF & B: bg_subtracted_PulsatileFlow_Re1000_025Hz_304.TIF, conversion factor xy (px -> m): 3.0456e-05, conversion factor uv (px/frame -> m/s): 0.0030456
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.00060911539,0.003989705805,-0.000770810679,-0.0002290358414,-1.078455155,0.0008041184736,-0.9893902434,0,0.9893902434,-1.078455155,-163.4514038
0.00060911539,0.004476998117,-0.0002669880965,-0.0002073355182,-1.909890385,0.0003380394367,-1.199468322,0,1.50354271,-1.491707071,-142.1680823
0.00060911539,0.004964290429,0.0008925290258,-8.663014583e-05,-7.603872787,0.0008967233932,1.863001,0,7.433300737,-0.04550196908,-5.543844585
0.00060911539,0.005451582741,0.007060510956,0.000722663306,-12.4807884,0.007097397919,-5.078105407,0,9.733245032,-4.498580228,5.844034542
0.00060911539,0.005938875053,0.01171725673,-0.0003690283103,-10.69047677,0.01172306646,-6.075063263,0,9.858797002,-2.657209611,-1.803901588
0.00060911539,0.006426167365,0.01707401408,-0.0009428305024,-10.59173827,0.01710002591,-1.44351309,0,14.62437961,-0.1862956003,-3.160674529
0.00060911539,0.006913459677,0.02400487712,-0.0009816607276,-8.749624052,0.02402494086,-1.997173756,0,15.14259378,-1.079722302,-2.341761393
0.00060911539,0.007400751989,0.02871650815,-0.001389897542,-7.124228345,0.02875012444,-0.6015927849,0,11.15520618,-0.4791745811,-2.770990291
0.00060911539,0.007888044301,0.03291230503,-0.001041314177,-6.632591455,0.03292877401,3.106064788,0,7.884561119,2.301354505,-1.812179708
0.00060911539,0.008375336613,0.03579060499,-0.0009977684081,-6.061295278,0.03580451015,-0.3315178404,0,6.150681628,-0.4655501168,-1.596874815
0.00060911539,0.008862628925,0.03886310749,-0.0009760012793,-4.345061603,0.03887536112,-2.519205263,0,3.349193808,-2.434395088,-1.438613783
